,gene_expression,expression_level,cell_line,time_point,expression_pattern,western_blot,protein_level,western_blotting,western_blot_analysis,pcr_product,expression_profile,protein_expression,mrna_level,transcription_factor,signaling_pathway,target_gene,growth_factor,stress_response,protein_kinase,rna_binding_protein,climate_change,gene_family,genome_sequence,datum_set,plant_genome,gene_duplication,gene_tree,protein_sequence,material_online,gene_pair,genome_duplication,reference_genome,sequence_similarity,duplication_event,genome_size,species_tree,copy_number,c._jejunus,cell_cycle,cell_death,dna_damage,room_temperature,cell_proliferation,cell_division,s_phase,stress_granule,dna_replication,cell_growth,flow_cytometry,cell_cycle_progression,t_\_t,scale_bar,\_t,error_bar,_,\_usepackage,%_ci,\_u2009,p_value,mm_nacl,stem_cell,t_cell,cell_type,breast_cancer,dna_methylation,cancer_cell,tumor_cell,b_cell,bone_marrow,progenitor_cell,control_group,hh_signaling,amino_acid,plasma_membrane,amino_acid_sequence,sequence_alignment,figure_supplement,crystal_structure,binding_site,b._napus,table_s1,candidate_gene,b._rapa,table_s2,table_s3,linkage_group,animal_model,motor_neuron,mouse_model,zebra_finch,risk_factor,brain_region,a._thaliana,plant_species,land_plant,arabidopsis_thaliana,cell_wall,flowering_plant,p._patens,seed_plant,group
brain_region,0.4538160325601003,0.2900692169593714,0.28195377445242054,0.277535240561402,0.3784178291031831,0.17818256168995633,0.3157741296191231,0.14822734366491186,0.18689783151666745,0.16144077225558806,0.3376246097519055,0.3225578525979582,0.2704463782374379,0.3115083566242251,0.3895441816552716,0.3129775631527264,0.2759766705582145,0.37002754001006477,0.2630033398775071,0.33675068411962816,0.28249693937461384,0.2768420303059553,0.16638448169644576,0.24157237233951306,0.20660143490831706,0.3195281399093808,0.18849447080557874,0.1684277106058274,0.10588031887881462,0.2550869545175126,0.25138645282330524,0.20673812790588866,0.19844999493549098,0.30157802445444915,0.12214263091499954,0.15074095399033755,0.19358354357076346,0.26179208534007514,0.24182540200881375,0.1679901436891701,0.18786655519684453,0.10274228304829636,0.3157212226054473,0.23158366709351422,0.15369224657332237,0.29926169313068385,0.256104301809783,0.23625866430710163,0.03780033696166721,0.23525514793234528,0.1701433540536696,0.17306396285120496,0.19015407992322142,0.1459203685102098,0.004708004560551472,0.2708975585130305,0.11485274451745983,0.08352192844460178,0.13242291880888749,0.020534567421819805,0.29130201496376124,0.2811499085530811,0.47960456211460145,0.283434094661378,0.37825783801093693,0.21767021761677338,0.257022480330341,0.156674897322476,0.24059404207935606,0.34428045711054284,0.34903728658531286,0.3206829390274992,0.13267358446352598,0.1690867434137448,0.18576501833863113,0.1884210763714854,0.2414599396552189,0.2177355837514789,0.2433233695055598,0.180356262031447,0.06816297428956652,0.36522925747772833,0.16397245855899265,0.08703893061529404,0.11726573507966905,0.2488180021492164,1.0,1.0,1.0,1.0,1.0,577,0.05208283217851735,0.16059446321465703,0.1800644695305746,0.09500345564892676,0.11419886994501244,0.1652018477381448,0.021250740453181618,0.17146359503599204,9
a._thaliana,0.17865520711202795,0.2954161667980151,0.09549152653216442,0.12909340007441206,0.42587051314735913,0.0812215940343197,0.1760257725620607,0.10669402064427,0.08323584475388722,0.16196427591924334,0.3753735866083399,0.1301875354268491,0.13134033154577585,0.3888093584267133,0.26032874644952736,0.32909531466929604,0.07952990036473445,0.2947208095860813,0.3205062291313139,0.312043082232536,0.15873118218578325,0.5766881677043539,0.5078555982110045,0.3535706499173902,0.4585361321481999,0.44302205257084715,0.4154676008512149,0.5563648303555583,0.42231554773135527,0.6778076789116809,0.4825446452723304,0.47269007881224223,0.510809921894208,0.532122027748331,0.4049479593905696,0.37358082536642634,0.41463869697536226,0.2106222410753538,0.2082460074979801,0.10220924125269781,0.2392043510859304,0.1521004045670234,0.005292676688994191,0.22914582542363038,0.2348894813536958,0.16733759630883893,0.22564261419692822,0.10525988939401962,0.09757662844581014,0.2143839887936848,0.19452074793297258,0.1313369743209209,0.220728327636946,0.14290394689432134,0.2032496061976981,0.1971078316190301,0.14096530533328905,0.15376830043555254,0.1851834539293889,0.2489467030656316,0.12492564426106947,0.048292093687249335,0.10811934651937913,0.16046274582838835,0.22555249775442293,0.13151610927525753,0.06928521036531957,0.08311428328948695,0.06593342211576833,0.10036236844531046,-0.0050732790334888506,0.16852535877732536,0.24652678210156478,0.26229604172368043,0.4295863047180479,0.39575809075928403,0.22461274691496178,0.31730978287373135,0.24972588103026666,0.5830815605690374,0.3004196367128605,0.38721466147728556,0.74852060140034,0.2986636762581728,0.3619494039194544,0.3279610966813779,0.11156316821387338,0.09304945937896208,0.12502526348462997,0.1952516997168841,0.11452037095274567,0.05208283217851735,1494,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10
plant_species,0.24806925310829364,0.27365885191600137,0.20373286283921194,0.17057438717558715,0.41015888966921255,0.08915022473725126,0.17721450298985614,0.12699962820671895,0.09702043795456423,0.2312390266303308,0.4244909680413909,0.13140162714953846,0.09701243759467705,0.39465847696117684,0.3362533524322101,0.33098092126914586,0.2129678558436746,0.37475317511807177,0.4007574347949327,0.30007760320753896,0.4324719261457048,0.7274873733015239,0.6832726676296706,0.5283395546853878,0.7971767142051854,0.46391048403644225,0.4374004946872744,0.624201068352044,0.48671652810060045,0.4895300431858397,0.4933614395034373,0.5637355490016681,0.538676528856802,0.4766204752021181,0.5655582652984757,0.5106361130623449,0.43507501621732164,0.2391330614867779,0.29395960295770107,0.16067804945712416,0.16839669734003052,0.1705177944332779,0.15079976758843958,0.26152470659592586,0.21307710047084005,0.17363692224699984,0.19909341928953495,0.2631567029176797,0.16586425845810854,0.24695526648063335,0.2251615072001746,0.18090761686717974,0.26750397449523544,0.13629376666304904,0.21332791126341555,0.3102425040821067,0.011244629423962062,0.1954384742075665,0.19344659664670394,0.21097885079222223,0.14968979619175138,0.12647695140539433,0.31723499800041655,0.28163765020849746,0.21089049034325763,0.2548156468583383,0.15520997897822097,0.21315604092817378,0.11058808269622422,0.103933338596014,0.15724093673376327,0.2310307399334498,0.4012023349945797,0.29527160110211953,0.5645247853653796,0.5410868858359461,0.2081136657392237,0.3754835262892417,0.27410543893377914,0.5083964303113933,0.44242198311802194,0.4498898968450716,0.479667342038091,0.4542441646825366,0.4690714871507017,0.3831274180052458,0.2412952203120249,0.0033082527911198027,0.12299757195863832,0.23689187872287853,0.20249604442209562,0.16059446321465703,1.0,1454,1.0,1.0,1.0,1.0,1.0,1.0,10
land_plant,0.2915083692936674,0.2718906056360392,0.2130437084217343,0.23510688548292322,0.4374546521531215,0.09938183600745853,0.22718578582178478,0.11406100323808697,0.10296243659458733,0.19819563007544733,0.40141899091133537,0.20691063370009766,0.15317599143220778,0.39513278499778526,0.36724877706727527,0.27011307287284264,0.2747184284224724,0.3321899623997565,0.40145797687307994,0.24896846337572986,0.40155527617229947,0.6011481422023979,0.5725741180808248,0.376395166265159,0.6638063982200839,0.5513451446817803,0.43694080709191163,0.4996947800829346,0.5171369821188739,0.3836197520132101,0.5429048600772769,0.40213842271440126,0.42814627020315943,0.541833877532288,0.5054477204359467,0.4816171045108768,0.41178667112318024,0.23841496509313775,0.3778052090788181,0.27098111044519047,0.23232796439260378,0.2111059059370268,0.21738869648846296,0.4243936466759831,0.2680948017714925,0.18530290594322518,0.27503139071002397,0.29380683843322924,0.23141428488024363,0.3327033798065284,0.2502858579908694,0.2015385666268894,0.29490222668721694,0.16672549427353456,0.09668317216461222,0.29865250872526156,0.09036459858909911,0.15261598347679892,0.13331744564602876,0.10384978712302317,0.24762933956881847,0.1836090614368907,0.3732093776756659,0.3384311234750867,0.2240757486833839,0.3075005874775125,0.2553121663336748,0.2371440008667896,0.12532736843642273,0.2654834512256636,0.20780154782202753,0.2512622957767012,0.291488710088314,0.41247870090322697,0.4656647702417923,0.4141747490433715,0.3002442211135428,0.39479690783762644,0.2842289198234187,0.3370485243504932,0.3376765879965989,0.2906697698273967,0.27413192712962386,0.3280113467008068,0.30593084210968613,0.23799402511063206,0.18639072134718537,0.1305080927499856,0.1014824203429495,0.23768863028572157,0.23407980239327913,0.1800644695305746,1.0,1.0,1326,1.0,1.0,1.0,1.0,1.0,10
arabidopsis_thaliana,0.21784343975336523,0.2387796452937377,0.11841548151777886,0.05861834720453392,0.3784514596354154,0.06003168804333733,0.1081438241009497,0.07707857194125185,0.0795006450813001,0.14372461529637157,0.3663248652568614,0.1361771414284059,0.059886751708678465,0.37746362990071325,0.2891342341385131,0.3268037828624878,0.12728718564771846,0.3997912757491606,0.3645127309652171,0.34099602369033527,0.2291111712397919,0.5790107064644939,0.5760987765030654,0.39352933599750295,0.5818884606283791,0.42781415248338683,0.4117787757558221,0.5827902199993668,0.2695696955261341,0.5985202537794655,0.47896400884359747,0.4839563588803498,0.47853140113727854,0.4487855605346994,0.44818139383401256,0.3846126007651839,0.3861044632429969,0.2052420189499009,0.22916672506283636,0.22282056795699154,0.25094792854743453,0.10771229279067016,0.039113519242405775,0.24386519516221405,0.16252370937049615,0.2268737606210964,0.19812049078337496,0.14659302045163825,0.12530847809739684,0.2159268790306922,0.21613802994077996,0.16856346692559118,0.23952984958266782,0.10472616814482931,0.2918198453682877,0.2143030482320306,0.008173808263514354,0.15050920488341663,0.12897977090425877,0.27568353750373215,0.16155927631803138,0.04379380341336271,0.13029439208436983,0.17057176849785358,0.22649408467192353,0.15300553261880342,0.022146054715561997,0.11301104955980307,0.08562972174903757,0.1014364875827153,-0.0631137820060544,0.17157440720836717,0.28567864135957705,0.2682551119172443,0.43380152055159593,0.41560169209109127,0.16641091482466794,0.3138208566782983,0.23238866195693264,0.5037193467141896,0.21500231907875264,0.39032811062507405,0.6000906252402051,0.2146246902542988,0.2769368218259353,0.3198960395467394,0.1987277244015956,0.12731114594792242,0.14625012881320007,0.225825598621578,0.13667934932805736,0.09500345564892676,1.0,1.0,1.0,874,1.0,1.0,1.0,1.0,10
cell_wall,0.28252079229148075,0.24563486383598365,0.24038722227130663,0.21575049556722145,0.3622009076613042,0.13336680621346425,0.23556657592576036,0.17992773392354394,0.17846570336699052,0.13173624924572824,0.3742835637831672,0.2689298471304456,0.029935666558058953,0.33787344590314583,0.32952399502114366,0.14594834500708173,0.3299198684462108,0.4504783296423096,0.3195914252455002,0.33775024204491905,0.3719364909164561,0.3781186426409072,0.3905965297889241,0.1602915362041101,0.42051000044549947,0.3070239865514781,0.1339203548658108,0.3819365888639733,0.37446294611023323,0.23950739237767507,0.2759060321840536,0.22368727270954866,0.35304844198739277,0.24224770332158027,0.30265105121748176,0.15084031157936112,0.17173626210933743,0.4047045365647929,0.4164940299103477,0.44260548697249236,0.30131861864656084,0.3523774193491867,0.2731118101149841,0.5218992513740154,0.30384554619643256,0.3375107927154045,0.30195703260867346,0.41064565797619934,0.20263307667655314,0.374324282155952,0.13400367061951868,0.3112622502495754,0.18991244226718496,0.0746490862193028,0.09682224590300609,0.2009027137785134,0.0835298015412543,0.19528074046133465,0.06353763203799132,0.20748567350444194,0.297684655392307,0.26910684264713747,0.3810894439778461,0.2625271165016595,0.19518822634085264,0.35578495787363706,0.37954518785522634,0.2742918596983108,0.2050460487308539,0.24713668925675875,0.15176760068160816,0.23641071042100176,0.28975756114622186,0.5348515532042553,0.30276470483536994,0.26069840138427736,0.26734023317388345,0.3497733247553487,0.16686602485942859,0.2990055223973066,0.3100598860418505,0.24800364685312465,0.19742041942196867,0.33432901812631727,0.3026151609426625,0.2949663257480185,0.11285387089326884,0.20020758969044627,0.08616484899517267,0.07840102583787653,0.19893341978266083,0.11419886994501244,1.0,1.0,1.0,1.0,830,1.0,1.0,1.0,10
flowering_plant,0.31280820327467024,0.24834970949647858,0.19669471235902602,0.19163816906447273,0.43058485055312423,0.06884836754812804,0.1816321295198741,0.09349133149604681,0.11028974663254029,0.17139051911342534,0.39592495697719365,0.1433342911027367,0.06680357016905687,0.4530794607084572,0.4226700850512702,0.255994772241642,0.2483581379124521,0.41181174966667033,0.43671577576331577,0.3246304370082651,0.4389154638037276,0.6152596755103603,0.6005791233897105,0.37888859930134233,0.7001785289230366,0.5839314290582194,0.44231473217383366,0.5049427256393462,0.45688113935952357,0.43765159288181504,0.6199886771513891,0.4418016765354519,0.4347874457888721,0.6110675076650636,0.529925210539236,0.4710752075515983,0.41001400095494617,0.16957093682505064,0.413045378591612,0.2986051204129217,0.24548139047239556,0.18169864749569473,0.2696342784247201,0.4891630671629979,0.2757484984926034,0.16359635261537478,0.343843212512546,0.3410254592617262,0.18879999230091832,0.3711898534328718,0.26791132145118496,0.1461942588767993,0.31306339317139864,0.12865890143577813,0.1478909631421764,0.29244470825538604,0.0535075199745284,0.16243349794668516,0.04714701534187764,0.15006954371308465,0.30711506726169513,0.1994542152071015,0.34922099126619727,0.2932611892742138,0.25956538971412835,0.30085476715820625,0.20612643130203134,0.2909473089017354,0.17342963555138563,0.2645279466506021,0.12185144181280305,0.28955257289165215,0.27660823055540823,0.33610213548530243,0.43607878575325065,0.41803507688158126,0.25512985531051047,0.33946979605059807,0.2613435868002039,0.44394354856921614,0.2869826780742963,0.369452067699805,0.36853750607053787,0.2780935206871178,0.2789180907400873,0.2717990679895277,0.25136502822466533,0.09464876886665849,0.13243340144014237,0.27773205026326153,0.24665600732884269,0.1652018477381448,1.0,1.0,1.0,1.0,1.0,639,1.0,1.0,10
p._patens,0.17899414405921954,0.24942664916648172,0.21716527424427245,0.17944864899615146,0.40669840255500955,0.11984939330765414,0.16563661713358624,0.13058156907893412,0.12836489697676712,0.2656426857680744,0.37928408631357224,0.15072047248164744,0.10071090090010987,0.3530269227341127,0.28927365378116454,0.2180394615440304,0.23959293311011792,0.36536643144759134,0.3583930115558242,0.20578272275314163,0.2253443640474482,0.49967620924008305,0.49254613861894003,0.2984795694880169,0.4693041839220324,0.33813107999839953,0.3475952421561658,0.5409611229726283,0.3907053346750302,0.3512059220606143,0.2915896537121457,0.37391333836617946,0.42674420244303546,0.35060340775605264,0.35550622072499966,0.36681294277363896,0.2777714616768082,0.24157584862638148,0.27782568447786754,0.3428014630177516,0.25396461667534026,0.16446400403936526,0.1240191119907695,0.3476742755321325,0.22124774104423595,0.1584414338483527,0.212378266175952,0.23799082992000536,0.18766384187489832,0.2707557226813209,0.22307879027736655,0.238693985222534,0.2578476093077182,0.16597284283539054,0.20845513987550052,0.24164537440468153,0.062370128038279474,0.10792223940275911,0.11270651206071472,0.17185387136772146,0.23322984670261906,0.22581694340169586,0.3201693283913877,0.19526173071246244,0.0945170343297482,0.24916277835741643,0.1852361016425849,0.32026281454126304,0.092569000602274,0.15444240797834818,0.15024958262767998,0.16866631592714468,0.3448633999085347,0.3281768928390213,0.5311374381594213,0.4030731390691162,0.20843925759345644,0.30989920691758144,0.14578672427616213,0.36261863445656484,0.335424737002462,0.2752650366961209,0.3354134511527419,0.32795969343688824,0.3362274466179256,0.15328419310213448,0.1793500753525032,0.08179166027312479,0.12900164763737396,0.2133577023033832,0.06945851541054485,0.021250740453181618,1.0,1.0,1.0,1.0,1.0,1.0,587,1.0,10
seed_plant,0.2586911098412116,0.23365284667547487,0.1799292106413185,0.22335346501997044,0.44495884327025326,0.0692890909002097,0.16675137459752198,0.07905313641367409,0.0919039021449637,0.2140826546920013,0.37681183035696697,0.15289897085589388,0.10038231411068385,0.39023774186049986,0.3308100621926032,0.25712803030724524,0.21668123856617888,0.29152077188585956,0.3272295554075409,0.2655150022221943,0.4050723496046621,0.5873116562233274,0.5516007681274401,0.4298077329009063,0.5945597068380664,0.586350977630095,0.4916274400321141,0.466868776959825,0.5330725807105351,0.42538882184311044,0.57519741693396,0.40835300708469324,0.37723520441371117,0.6271188566042991,0.45194256607086963,0.5426957937595344,0.36669024834870656,0.14229232748235046,0.3358162312525311,0.20730961629466987,0.21210627213724717,0.18870736930361814,0.16874316581950144,0.42002407367737526,0.2866447697640207,0.21317170315992123,0.2972328851863598,0.24649442494514634,0.13109947537271238,0.3036537004072041,0.2837089707562988,0.2149578202786774,0.32521841623148223,0.14855417576231178,0.14739834712212668,0.3265761007917559,0.1256379032805333,0.19314019839207125,0.10965206958765505,0.1270054678505162,0.30892326403131787,0.1885053949918697,0.34687395810337485,0.3205100746840395,0.26781093056288413,0.2786476252714634,0.21866125904859385,0.2619745105885599,0.20111737259440057,0.3212233630281667,0.09523776975077317,0.25003542395137524,0.23631145038030085,0.35151050641447756,0.39897167183609633,0.4146827176789337,0.27499699547953915,0.34114570479964246,0.25068431940597496,0.44566203078143224,0.3284835026195829,0.40298656577833086,0.3601114789953068,0.3185212269832043,0.3113837704033628,0.2696014615905837,0.21054386559829974,0.145358343856188,0.11668059839262927,0.22882809138977528,0.2660717234717763,0.17146359503599204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,485,10
group,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,10,10,10,10,10
